Start_time( In second ),End_time( In second ),Images
,,DJI_0027.JPG
,,DJI_0032.JPG
,,DJI_0284.JPG
,,DJI_0174.JPG
,,DJI_0551.JPG
,,DJI_0128.JPG
,,DJI_0399.JPG
,,DJI_0600.JPG
,,DJI_0175.JPG
,,DJI_0080.JPG
,,DJI_0075.JPG
,,DJI_0599.JPG
,,DJI_0539.JPG
,,DJI_0283.JPG
,,DJI_0478.JPG
,,DJI_0296.JPG
,,DJI_0550.JPG
,,DJI_0462.JPG
,,DJI_0236.JPG
,,DJI_0228.JPG
,,DJI_0524.JPG
,,DJI_0463.JPG
,,DJI_0124.JPG
,,DJI_0079.JPG
,,DJI_0528.JPG
10,11,
,,DJI_0229.JPG
,,DJI_0186.JPG
,,DJI_0338.JPG
,,DJI_0540.JPG
,,DJI_0461.JPG
,,DJI_0231.JPG
,,DJI_0525.JPG
,,DJI_0125.JPG
,,DJI_0480.JPG
,,DJI_0230.JPG
,,DJI_0239.JPG
,,DJI_0122.JPG
,,DJI_0133.JPG
,,DJI_0548.JPG
,,DJI_0074.JPG
,,DJI_0278.JPG
,,DJI_0121.JPG
,,DJI_0549.JPG
,,DJI_0295.JPG
,,DJI_0553.JPG
,,DJI_0397.JPG
,,DJI_0176.JPG
,,DJI_0126.JPG
,,DJI_0282.JPG
,,DJI_0280.JPG
,,DJI_0227.JPG
,,DJI_0413.JPG
,,DJI_0130.JPG
,,DJI_0238.JPG
,,DJI_0240.JPG
,,DJI_0120.JPG
,,DJI_0415.JPG
,,DJI_0601.JPG
,,DJI_0481.JPG
,,DJI_0412.JPG
,,DJI_0071.JPG
,,DJI_0177.JPG
,,DJI_0073.JPG
,,DJI_0596.JPG
,,DJI_0031.JPG
,,DJI_0281.JPG
,,DJI_0294.JPG
,,DJI_0123.JPG
,,DJI_0357.JPG
,,DJI_0068.JPG
,,DJI_0554.JPG
,,DJI_0030.JPG
,,DJI_0279.JPG
,,DJI_0353.JPG
,,DJI_0597.JPG
,,DJI_0336.JPG
,,DJI_0414.JPG
,,DJI_0077.JPG
,,DJI_0417.JPG
,,DJI_0476.JPG
,,DJI_0337.JPG
,,DJI_0072.JPG
,,DJI_0134.JPG
,,DJI_0396.JPG
,,DJI_0416.JPG
,,DJI_0069.JPG
,,DJI_0187.JPG
,,DJI_0178.JPG
,,DJI_0070.JPG
,,DJI_0028.JPG
,,DJI_0477.JPG
,,DJI_0185.JPG
,,DJI_0293.JPG
,,DJI_0354.JPG
,,DJI_0400.JPG
,,DJI_0184.JPG
,,DJI_0342.JPG
,,DJI_0460.JPG
,,DJI_0401.JPG
,,DJI_0398.JPG
,,DJI_0356.JPG
,,DJI_0033.JPG
,,DJI_0340.JPG
,,DJI_0226.JPG
,,DJI_0339.JPG
,,DJI_0598.JPG
,,DJI_0552.JPG
,,DJI_0076.JPG
,,DJI_0132.JPG
,,DJI_0129.JPG
,,DJI_0479.JPG
,,DJI_0418.JPG
,,DJI_0297.JPG
,,DJI_0026.JPG
,,DJI_0078.JPG
,,DJI_0182.JPG
,,DJI_0351.JPG
,,DJI_0237.JPG
,,DJI_0292.JPG
,,DJI_0173.JPG
,,DJI_0341.JPG
,,DJI_0352.JPG
,,DJI_0029.JPG
,,DJI_0526.JPG
,,DJI_0459.JPG
,,DJI_0131.JPG
,,DJI_0355.JPG
,,DJI_0527.JPG
,,DJI_0183.JPG
,,DJI_0027.JPG
,,DJI_0523.JPG
,,DJI_0032.JPG
,,DJI_0174.JPG
,,DJI_0551.JPG
,,DJI_0522.JPG
,,DJI_0081.JPG
,,DJI_0128.JPG
,,DJI_0399.JPG
,,DJI_0600.JPG
,,DJI_0175.JPG
,,DJI_0080.JPG
,,DJI_0075.JPG
,,DJI_0599.JPG
,,DJI_0283.JPG
,,DJI_0478.JPG
,,DJI_0296.JPG
,,DJI_0550.JPG
,,DJI_0462.JPG
,,DJI_0458.JPG
,,DJI_0236.JPG
,,DJI_0228.JPG
,,DJI_0524.JPG
,,DJI_0463.JPG
,,DJI_0241.JPG
,,DJI_0124.JPG
,,DJI_0079.JPG
,,DJI_0528.JPG
11,12,
,,DJI_0595.JPG
,,DJI_0521.JPG
,,DJI_0338.JPG
,,DJI_0066.JPG
,,DJI_0083.JPG
,,DJI_0480.JPG
,,DJI_0239.JPG
,,DJI_0122.JPG
,,DJI_0133.JPG
,,DJI_0278.JPG
,,DJI_0121.JPG
,,DJI_0295.JPG
,,DJI_0482.JPG
,,DJI_0553.JPG
,,DJI_0397.JPG
,,DJI_0457.JPG
,,DJI_0419.JPG
,,DJI_0358.JPG
,,DJI_0171.JPG
,,DJI_0280.JPG
,,DJI_0242.JPG
,,DJI_0227.JPG
,,DJI_0135.JPG
,,DJI_0067.JPG
,,DJI_0299.JPG
,,DJI_0136.JPG
,,DJI_0240.JPG
,,DJI_0120.JPG
,,DJI_0481.JPG
,,DJI_0596.JPG
,,DJI_0031.JPG
,,DJI_0357.JPG
,,DJI_0068.JPG
,,DJI_0025.JPG
,,DJI_0554.JPG
,,DJI_0082.JPG
,,DJI_0279.JPG
,,DJI_0276.JPG
,,DJI_0243.JPG
,,DJI_0597.JPG
,,DJI_0336.JPG
,,DJI_0395.JPG
,,DJI_0417.JPG
,,DJI_0337.JPG
,,DJI_0134.JPG
,,DJI_0396.JPG
,,DJI_0416.JPG
,,DJI_0069.JPG
,,DJI_0335.JPG
,,DJI_0070.JPG
,,DJI_0028.JPG
,,DJI_0185.JPG
,,DJI_0035.JPG
,,DJI_0172.JPG
,,DJI_0188.JPG
,,DJI_0460.JPG
,,DJI_0189.JPG
,,DJI_0356.JPG
,,DJI_0119.JPG
,,DJI_0033.JPG
,,DJI_0186.JPG
,,DJI_0226.JPG
,,DJI_0552.JPG
,,DJI_0034.JPG
,,DJI_0132.JPG
,,DJI_0418.JPG
,,DJI_0297.JPG
,,DJI_0026.JPG
,,DJI_0024.JPG
,,DJI_0394.JPG
,,DJI_0173.JPG
,,DJI_0187.JPG
,,DJI_0459.JPG
,,DJI_0555.JPG
,,DJI_0355.JPG
,,DJI_0027.JPG
,,DJI_0523.JPG
,,DJI_0032.JPG
,,DJI_0594.JPG
,,DJI_0174.JPG
,,DJI_0522.JPG
,,DJI_0081.JPG
,,DJI_0483.JPG
,,DJI_0175.JPG
,,DJI_0080.JPG
,,DJI_0225.JPG
,,DJI_0277.JPG
,,DJI_0296.JPG
,,DJI_0458.JPG
,,DJI_0298.JPG
,,DJI_0228.JPG
,,DJI_0524.JPG
,,DJI_0456.JPG
,,DJI_0079.JPG
,,DJI_0241.JPG
,,DJI_0224.JPG
12,13,
,,DJI_0595.JPG
,,DJI_0521.JPG
,,DJI_0338.JPG
,,DJI_0066.JPG
,,DJI_0420.JPG
,,DJI_0083.JPG
,,DJI_0480.JPG
,,DJI_0122.JPG
,,DJI_0133.JPG
,,DJI_0278.JPG
,,DJI_0121.JPG
,,DJI_0482.JPG
,,DJI_0553.JPG
,,DJI_0397.JPG
,,DJI_0224.JPG
,,DJI_0419.JPG
,,DJI_0358.JPG
,,DJI_0171.JPG
,,DJI_0242.JPG
,,DJI_0227.JPG
,,DJI_0457.JPG
,,DJI_0135.JPG
,,DJI_0067.JPG
,,DJI_0299.JPG
,,DJI_0136.JPG
,,DJI_0240.JPG
,,DJI_0120.JPG
,,DJI_0481.JPG
,,DJI_0596.JPG
,,DJI_0456.JPG
,,DJI_0357.JPG
,,DJI_0068.JPG
,,DJI_0025.JPG
,,DJI_0554.JPG
,,DJI_0082.JPG
,,DJI_0279.JPG
,,DJI_0276.JPG
,,DJI_0243.JPG
,,DJI_0597.JPG
,,DJI_0336.JPG
,,DJI_0395.JPG
,,DJI_0417.JPG
,,DJI_0337.JPG
,,DJI_0134.JPG
,,DJI_0396.JPG
,,DJI_0416.JPG
,,DJI_0069.JPG
,,DJI_0335.JPG
,,DJI_0028.JPG
,,DJI_0035.JPG
,,DJI_0172.JPG
,,DJI_0188.JPG
,,DJI_0189.JPG
,,DJI_0356.JPG
,,DJI_0359.JPG
,,DJI_0119.JPG
,,DJI_0033.JPG
,,DJI_0186.JPG
,,DJI_0226.JPG
,,DJI_0552.JPG
,,DJI_0034.JPG
,,DJI_0418.JPG
,,DJI_0297.JPG
,,DJI_0026.JPG
,,DJI_0024.JPG
,,DJI_0394.JPG
,,DJI_0173.JPG
,,DJI_0187.JPG
,,DJI_0459.JPG
,,DJI_0555.JPG
,,DJI_0355.JPG
,,DJI_0027.JPG
,,DJI_0523.JPG
,,DJI_0032.JPG
,,DJI_0594.JPG
,,DJI_0174.JPG
,,DJI_0522.JPG
,,DJI_0081.JPG
,,DJI_0483.JPG
,,DJI_0080.JPG
,,DJI_0225.JPG
,,DJI_0277.JPG
,,DJI_0296.JPG
,,DJI_0458.JPG
,,DJI_0298.JPG
,,DJI_0524.JPG
,,DJI_0241.JPG
,,DJI_0118.JPG
13,14,
,,DJI_0595.JPG
,,DJI_0521.JPG
,,DJI_0338.JPG
,,DJI_0066.JPG
,,DJI_0420.JPG
,,DJI_0083.JPG
,,DJI_0031.JPG
,,DJI_0480.JPG
,,DJI_0239.JPG
,,DJI_0122.JPG
,,DJI_0133.JPG
,,DJI_0278.JPG
,,DJI_0121.JPG
,,DJI_0295.JPG
,,DJI_0482.JPG
,,DJI_0553.JPG
,,DJI_0397.JPG
,,DJI_0224.JPG
,,DJI_0419.JPG
,,DJI_0358.JPG
,,DJI_0171.JPG
,,DJI_0280.JPG
,,DJI_0242.JPG
,,DJI_0227.JPG
,,DJI_0135.JPG
,,DJI_0067.JPG
,,DJI_0299.JPG
,,DJI_0136.JPG
,,DJI_0240.JPG
,,DJI_0120.JPG
,,DJI_0481.JPG
,,DJI_0596.JPG
,,DJI_0456.JPG
,,DJI_0357.JPG
,,DJI_0068.JPG
,,DJI_0025.JPG
,,DJI_0554.JPG
,,DJI_0082.JPG
,,DJI_0279.JPG
,,DJI_0276.JPG
,,DJI_0243.JPG
,,DJI_0597.JPG
,,DJI_0336.JPG
,,DJI_0395.JPG
,,DJI_0417.JPG
,,DJI_0337.JPG
,,DJI_0134.JPG
,,DJI_0396.JPG
,,DJI_0416.JPG
,,DJI_0069.JPG
,,DJI_0335.JPG
,,DJI_0070.JPG
,,DJI_0028.JPG
,,DJI_0035.JPG
,,DJI_0172.JPG
,,DJI_0188.JPG
,,DJI_0460.JPG
,,DJI_0189.JPG
,,DJI_0356.JPG
,,DJI_0359.JPG
,,DJI_0119.JPG
,,DJI_0033.JPG
,,DJI_0186.JPG
,,DJI_0226.JPG
,,DJI_0552.JPG
,,DJI_0034.JPG
,,DJI_0132.JPG
,,DJI_0418.JPG
,,DJI_0297.JPG
,,DJI_0026.JPG
,,DJI_0024.JPG
,,DJI_0394.JPG
,,DJI_0173.JPG
,,DJI_0187.JPG
,,DJI_0459.JPG
,,DJI_0555.JPG
,,DJI_0355.JPG
,,DJI_0027.JPG
,,DJI_0523.JPG
,,DJI_0032.JPG
,,DJI_0594.JPG
,,DJI_0174.JPG
,,DJI_0522.JPG
,,DJI_0081.JPG
,,DJI_0483.JPG
,,DJI_0175.JPG
,,DJI_0080.JPG
,,DJI_0225.JPG
,,DJI_0277.JPG
,,DJI_0296.JPG
,,DJI_0458.JPG
,,DJI_0298.JPG
,,DJI_0524.JPG
,,DJI_0118.JPG
,,DJI_0079.JPG
,,DJI_0241.JPG
,,DJI_0457.JPG
14,15,
,,DJI_0595.JPG
,,DJI_0521.JPG
,,DJI_0229.JPG
,,DJI_0340.JPG
,,DJI_0338.JPG
,,DJI_0540.JPG
,,DJI_0461.JPG
,,DJI_0525.JPG
,,DJI_0480.JPG
,,DJI_0230.JPG
,,DJI_0239.JPG
,,DJI_0122.JPG
,,DJI_0133.JPG
,,DJI_0074.JPG
,,DJI_0278.JPG
,,DJI_0121.JPG
,,DJI_0549.JPG
,,DJI_0295.JPG
,,DJI_0482.JPG
,,DJI_0553.JPG
,,DJI_0397.JPG
,,DJI_0176.JPG
,,DJI_0224.JPG
,,DJI_0419.JPG
,,DJI_0358.JPG
,,DJI_0282.JPG
,,DJI_0280.JPG
,,DJI_0242.JPG
,,DJI_0227.JPG
,,DJI_0413.JPG
,,DJI_0135.JPG
,,DJI_0067.JPG
,,DJI_0130.JPG
,,DJI_0238.JPG
,,DJI_0240.JPG
,,DJI_0120.JPG
,,DJI_0415.JPG
,,DJI_0481.JPG
,,DJI_0071.JPG
,,DJI_0177.JPG
,,DJI_0073.JPG
,,DJI_0596.JPG
,,DJI_0031.JPG
,,DJI_0281.JPG
,,DJI_0294.JPG
,,DJI_0123.JPG
,,DJI_0357.JPG
,,DJI_0068.JPG
,,DJI_0025.JPG
,,DJI_0554.JPG
,,DJI_0030.JPG
,,DJI_0082.JPG
,,DJI_0279.JPG
,,DJI_0353.JPG
,,DJI_0597.JPG
,,DJI_0336.JPG
,,DJI_0414.JPG
,,DJI_0077.JPG
,,DJI_0395.JPG
,,DJI_0417.JPG
,,DJI_0337.JPG
,,DJI_0072.JPG
,,DJI_0134.JPG
,,DJI_0396.JPG
,,DJI_0416.JPG
,,DJI_0069.JPG
,,DJI_0341.JPG
,,DJI_0335.JPG
,,DJI_0070.JPG
,,DJI_0028.JPG
,,DJI_0477.JPG
,,DJI_0185.JPG
,,DJI_0293.JPG
,,DJI_0354.JPG
,,DJI_0172.JPG
,,DJI_0400.JPG
,,DJI_0184.JPG
,,DJI_0188.JPG
,,DJI_0460.JPG
,,DJI_0189.JPG
,,DJI_0398.JPG
,,DJI_0356.JPG
,,DJI_0119.JPG
,,DJI_0033.JPG
,,DJI_0186.JPG
,,DJI_0226.JPG
,,DJI_0339.JPG
,,DJI_0598.JPG
,,DJI_0552.JPG
,,DJI_0034.JPG
,,DJI_0132.JPG
,,DJI_0479.JPG
,,DJI_0418.JPG
,,DJI_0297.JPG
,,DJI_0026.JPG
,,DJI_0024.JPG
,,DJI_0078.JPG
,,DJI_0237.JPG
,,DJI_0394.JPG
,,DJI_0173.JPG
,,DJI_0187.JPG
,,DJI_0352.JPG
,,DJI_0029.JPG
,,DJI_0526.JPG
,,DJI_0459.JPG
,,DJI_0131.JPG
,,DJI_0555.JPG
,,DJI_0355.JPG
,,DJI_0527.JPG
,,DJI_0183.JPG
,,DJI_0027.JPG
,,DJI_0523.JPG
,,DJI_0032.JPG
,,DJI_0594.JPG
,,DJI_0174.JPG
,,DJI_0551.JPG
,,DJI_0522.JPG
,,DJI_0081.JPG
,,DJI_0399.JPG
,,DJI_0483.JPG
,,DJI_0600.JPG
,,DJI_0175.JPG
,,DJI_0080.JPG
,,DJI_0225.JPG
,,DJI_0599.JPG
,,DJI_0478.JPG
,,DJI_0277.JPG
,,DJI_0296.JPG
,,DJI_0550.JPG
,,DJI_0462.JPG
,,DJI_0458.JPG
,,DJI_0298.JPG
,,DJI_0228.JPG
,,DJI_0524.JPG
,,DJI_0124.JPG
,,DJI_0079.JPG
,,DJI_0241.JPG
,,DJI_0457.JPG
15,16,
,,DJI_0229.JPG
,,DJI_0530.JPG
,,DJI_0338.JPG
,,DJI_0349.JPG
,,DJI_0540.JPG
,,DJI_0233.JPG
,,DJI_0461.JPG
,,DJI_0231.JPG
,,DJI_0285.JPG
,,DJI_0525.JPG
,,DJI_0125.JPG
,,DJI_0403.JPG
,,DJI_0480.JPG
,,DJI_0230.JPG
,,DJI_0239.JPG
,,DJI_0122.JPG
,,DJI_0465.JPG
,,DJI_0548.JPG
,,DJI_0074.JPG
,,DJI_0549.JPG
,,DJI_0295.JPG
,,DJI_0234.JPG
,,DJI_0397.JPG
,,DJI_0176.JPG
,,DJI_0126.JPG
,,DJI_0546.JPG
,,DJI_0464.JPG
,,DJI_0602.JPG
,,DJI_0282.JPG
,,DJI_0280.JPG
,,DJI_0413.JPG
,,DJI_0411.JPG
,,DJI_0603.JPG
,,DJI_0130.JPG
,,DJI_0238.JPG
,,DJI_0547.JPG
,,DJI_0232.JPG
,,DJI_0286.JPG
,,DJI_0529.JPG
,,DJI_0474.JPG
,,DJI_0415.JPG
,,DJI_0601.JPG
,,DJI_0475.JPG
,,DJI_0412.JPG
,,DJI_0071.JPG
,,DJI_0177.JPG
,,DJI_0073.JPG
,,DJI_0344.JPG
,,DJI_0031.JPG
,,DJI_0281.JPG
,,DJI_0294.JPG
,,DJI_0123.JPG
,,DJI_0030.JPG
,,DJI_0343.JPG
,,DJI_0353.JPG
,,DJI_0538.JPG
,,DJI_0597.JPG
,,DJI_0414.JPG
,,DJI_0077.JPG
,,DJI_0476.JPG
,,DJI_0072.JPG
,,DJI_0287.JPG
,,DJI_0416.JPG
,,DJI_0180.JPG
,,DJI_0178.JPG
,,DJI_0070.JPG
,,DJI_0028.JPG
,,DJI_0181.JPG
,,DJI_0477.JPG
,,DJI_0185.JPG
,,DJI_0291.JPG
,,DJI_0293.JPG
,,DJI_0354.JPG
,,DJI_0400.JPG
,,DJI_0184.JPG
,,DJI_0342.JPG
,,DJI_0537.JPG
,,DJI_0127.JPG
,,DJI_0460.JPG
,,DJI_0401.JPG
,,DJI_0398.JPG
,,DJI_0340.JPG
,,DJI_0339.JPG
,,DJI_0598.JPG
,,DJI_0552.JPG
,,DJI_0076.JPG
,,DJI_0132.JPG
,,DJI_0129.JPG
,,DJI_0479.JPG
,,DJI_0078.JPG
,,DJI_0182.JPG
,,DJI_0351.JPG
,,DJI_0237.JPG
,,DJI_0292.JPG
,,DJI_0341.JPG
,,DJI_0350.JPG
,,DJI_0352.JPG
,,DJI_0179.JPG
,,DJI_0029.JPG
,,DJI_0526.JPG
,,DJI_0289.JPG
,,DJI_0131.JPG
,,DJI_0290.JPG
,,DJI_0355.JPG
,,DJI_0527.JPG
,,DJI_0183.JPG
,,DJI_0027.JPG
,,DJI_0284.JPG
,,DJI_0551.JPG
,,DJI_0128.JPG
,,DJI_0399.JPG
,,DJI_0410.JPG
,,DJI_0600.JPG
,,DJI_0175.JPG
,,DJI_0075.JPG
,,DJI_0599.JPG
,,DJI_0539.JPG
,,DJI_0402.JPG
,,DJI_0283.JPG
,,DJI_0235.JPG
,,DJI_0478.JPG
,,DJI_0466.JPG
,,DJI_0550.JPG
,,DJI_0462.JPG
,,DJI_0236.JPG
,,DJI_0228.JPG
,,DJI_0524.JPG
,,DJI_0463.JPG
,,DJI_0124.JPG
,,DJI_0079.JPG
,,DJI_0528.JPG
